ID_Viaje,ID_Ruta,Numero_Pasajeros,Duracion_Viaje_Minutos,Retraso_Minutos,ID_Tipo_Transporte,ID_Region,Dia_Semana,Mes,Día,Hora
559,6,98,587,15,2,6,Sunday,1,1,9
560,9,54,139,5,1,3,Sunday,1,1,9
561,10,90,354,55,4,5,Sunday,1,1,9
562,6,63,585,56,4,6,Sunday,1,1,9
563,3,74,210,119,2,7,Sunday,1,1,9
564,4,72,184,105,1,4,Sunday,1,1,9
565,9,35,377,45,1,4,Sunday,1,1,9
566,8,76,560,103,2,7,Sunday,1,1,9
567,6,68,540,46,1,3,Sunday,1,1,9
568,1,52,134,11,1,3,Sunday,1,1,9
569,4,20,156,95,1,4,Sunday,1,1,9
570,4,56,559,84,4,2,Sunday,1,1,9
571,1,37,407,43,4,5,Sunday,1,1,9
572,5,37,246,37,2,7,Sunday,1,1,9
573,5,44,468,91,3,7,Sunday,1,1,9
574,1,16,693,39,4,6,Sunday,1,1,9
575,3,36,355,60,1,1,Sunday,1,1,9
576,2,36,20,24,1,3,Sunday,1,1,9
577,1,56,320,2,4,3,Sunday,1,1,9
578,2,14,603,89,2,6,Sunday,1,1,9
579,6,46,278,0,2,3,Sunday,1,1,9
580,3,30,119,91,1,7,Sunday,1,1,9
581,9,99,117,9,1,2,Sunday,1,1,9
582,2,78,98,49,1,4,Sunday,1,1,9
583,4,51,148,77,3,5,Sunday,1,1,9
584,6,72,645,108,2,7,Sunday,1,1,9
585,4,11,538,10,1,1,Sunday,1,1,9
586,3,96,707,20,4,4,Sunday,1,1,9
587,2,60,594,64,3,7,Sunday,1,1,9
588,7,27,50,81,2,2,Sunday,1,1,9
589,3,44,150,65,4,7,Sunday,1,1,9
590,3,19,257,83,2,4,Sunday,1,1,9
591,7,48,657,76,1,3,Sunday,1,1,9
592,6,41,574,57,4,1,Sunday,1,1,9
593,2,46,318,95,4,1,Sunday,1,1,9
594,2,96,59,20,1,3,Sunday,1,1,9
595,4,74,226,32,3,7,Sunday,1,1,9
596,3,26,49,113,3,1,Sunday,1,1,9
597,3,45,87,34,1,3,Sunday,1,1,9
598,10,36,48,94,3,7,Sunday,1,1,9
599,9,57,415,20,4,6,Sunday,1,1,9
600,3,48,182,68,2,2,Sunday,1,1,9
602,9,47,611,61,3,4,Sunday,1,1,10
603,8,71,200,103,4,2,Sunday,1,1,10
604,2,23,77,108,3,6,Sunday,1,1,10
605,9,77,491,1,4,5,Sunday,1,1,10
606,3,94,75,36,1,2,Sunday,1,1,10
607,7,56,21,81,3,7,Sunday,1,1,10
608,4,52,313,82,1,1,Sunday,1,1,10
609,8,11,417,22,2,2,Sunday,1,1,10
610,9,98,632,28,3,4,Sunday,1,1,10
611,3,47,315,84,2,4,Sunday,1,1,10
612,9,68,426,36,3,4,Sunday,1,1,10
613,3,57,210,77,4,7,Sunday,1,1,10
614,3,87,113,69,4,3,Sunday,1,1,10
615,3,22,258,71,3,5,Sunday,1,1,10
616,10,53,157,31,3,6,Sunday,1,1,10
617,4,28,716,98,1,3,Sunday,1,1,10
618,7,21,251,104,3,6,Sunday,1,1,10
619,7,69,359,106,2,7,Sunday,1,1,10
620,9,40,56,1,1,1,Sunday,1,1,10
621,9,43,251,54,1,1,Sunday,1,1,10
622,3,50,519,112,3,2,Sunday,1,1,10
623,10,32,363,99,2,2,Sunday,1,1,10
624,3,82,703,11,2,2,Sunday,1,1,10
625,10,25,136,24,1,3,Sunday,1,1,10
626,3,97,67,71,4,5,Sunday,1,1,10
627,8,81,364,108,1,6,Sunday,1,1,10
628,8,40,214,13,2,7,Sunday,1,1,10
629,2,64,661,116,2,5,Sunday,1,1,10
630,3,51,75,114,4,7,Sunday,1,1,10
631,4,32,266,109,3,6,Sunday,1,1,10
632,2,47,337,112,1,4,Sunday,1,1,10
633,9,32,518,71,4,5,Sunday,1,1,10
634,6,96,405,8,2,6,Sunday,1,1,10
635,3,35,596,84,4,3,Sunday,1,1,10
636,8,49,131,46,2,5,Sunday,1,1,10
637,6,12,193,30,3,1,Sunday,1,1,10
638,10,10,163,37,4,4,Sunday,1,1,10
639,6,86,200,50,1,4,Sunday,1,1,10
640,4,59,49,89,4,3,Sunday,1,1,10
641,3,36,259,82,1,5,Sunday,1,1,10
642,7,53,337,25,3,5,Sunday,1,1,10
643,6,95,648,88,3,7,Sunday,1,1,10
644,7,64,68,28,3,1,Sunday,1,1,10
645,10,84,158,16,4,3,Sunday,1,1,10
646,2,24,378,8,4,2,Sunday,1,1,10
647,7,91,126,72,1,3,Sunday,1,1,10
648,2,53,27,47,4,1,Sunday,1,1,10
649,8,97,507,58,2,4,Sunday,1,1,10
650,3,95,179,89,1,1,Sunday,1,1,10
651,6,78,229,101,3,3,Sunday,1,1,10
652,8,78,53,70,3,3,Sunday,1,1,10
653,8,31,302,112,2,4,Sunday,1,1,10
654,1,71,633,40,3,1,Sunday,1,1,10
655,5,60,175,46,2,7,Sunday,1,1,10
656,4,48,516,42,2,4,Sunday,1,1,10
657,2,31,515,22,2,5,Sunday,1,1,10
658,1,16,280,97,4,6,Sunday,1,1,10
659,5,59,410,104,1,4,Sunday,1,1,10
660,4,63,86,89,4,4,Sunday,1,1,10
661,2,94,175,13,4,7,Sunday,1,1,11
662,3,83,308,75,4,2,Sunday,1,1,11
663,4,21,523,77,4,3,Sunday,1,1,11
664,6,71,48,55,2,2,Sunday,1,1,11
665,8,96,225,50,3,4,Sunday,1,1,11
666,5,47,70,28,4,5,Sunday,1,1,11
667,5,86,78,75,3,2,Sunday,1,1,11
668,5,76,190,71,4,6,Sunday,1,1,11
669,2,79,375,87,1,2,Sunday,1,1,11
670,6,50,701,80,1,2,Sunday,1,1,11
671,4,76,544,27,2,3,Sunday,1,1,11
672,8,11,511,101,4,3,Sunday,1,1,11
673,6,66,660,25,1,5,Sunday,1,1,11
674,1,68,275,103,4,3,Sunday,1,1,11
675,3,39,634,40,2,7,Sunday,1,1,11
676,7,70,433,117,3,3,Sunday,1,1,11
677,6,58,107,46,1,6,Sunday,1,1,11
678,1,58,94,50,2,6,Sunday,1,1,11
679,8,52,116,116,1,6,Sunday,1,1,11
680,7,26,233,109,3,4,Sunday,1,1,11
681,7,67,34,1,4,2,Sunday,1,1,11
682,6,82,294,56,1,2,Sunday,1,1,11
683,5,29,469,76,3,5,Sunday,1,1,11
684,9,86,159,41,4,4,Sunday,1,1,11
685,8,63,637,89,4,5,Sunday,1,1,11
686,5,67,239,60,3,3,Sunday,1,1,11
687,8,13,475,17,2,7,Sunday,1,1,11
688,9,81,486,62,1,2,Sunday,1,1,11
689,3,73,397,44,4,1,Sunday,1,1,11
690,9,18,27,61,2,5,Sunday,1,1,11
691,10,94,424,36,4,3,Sunday,1,1,11
692,6,44,24,58,1,5,Sunday,1,1,11
693,6,37,247,75,2,2,Sunday,1,1,11
694,1,36,418,68,3,6,Sunday,1,1,11
695,5,80,231,30,1,7,Sunday,1,1,11
696,1,59,113,76,2,4,Sunday,1,1,11
697,10,54,412,0,4,7,Sunday,1,1,11
698,9,23,644,35,3,5,Sunday,1,1,11
699,6,38,257,72,3,4,Sunday,1,1,11
700,2,69,248,98,4,3,Sunday,1,1,11
702,9,66,566,81,2,3,Sunday,1,1,11
703,10,70,94,106,3,6,Sunday,1,1,11
704,3,94,326,50,4,5,Sunday,1,1,11
705,8,69,248,14,1,2,Sunday,1,1,11
706,10,75,391,42,1,7,Sunday,1,1,11
707,8,60,559,47,3,6,Sunday,1,1,11
708,6,19,30,90,4,6,Sunday,1,1,11
709,10,97,705,78,2,4,Sunday,1,1,11
710,8,60,258,37,1,4,Sunday,1,1,11
711,1,96,307,21,3,5,Sunday,1,1,11
712,10,57,281,111,4,6,Sunday,1,1,11
713,6,66,74,80,1,2,Sunday,1,1,11
714,10,61,511,87,2,3,Sunday,1,1,11
715,6,66,459,19,4,7,Sunday,1,1,11
716,10,94,182,102,2,1,Sunday,1,1,11
717,8,95,202,63,4,3,Sunday,1,1,11
718,3,96,56,84,1,3,Sunday,1,1,11
719,4,21,605,5,1,5,Sunday,1,1,11
720,8,86,18,108,3,2,Sunday,1,1,11
721,5,43,360,115,1,2,Sunday,1,1,12
722,7,98,615,39,4,1,Sunday,1,1,12
723,3,75,592,52,3,5,Sunday,1,1,12
724,1,50,518,58,2,5,Sunday,1,1,12
725,9,63,191,74,4,6,Sunday,1,1,12
726,8,30,446,4,2,1,Sunday,1,1,12
727,10,27,263,79,4,2,Sunday,1,1,12
728,8,89,681,82,4,6,Sunday,1,1,12
729,2,87,261,83,2,5,Sunday,1,1,12
730,3,55,73,80,2,5,Sunday,1,1,12
731,4,16,343,115,1,6,Sunday,1,1,12
732,1,47,503,81,1,4,Sunday,1,1,12
733,2,29,262,13,1,3,Sunday,1,1,12
734,6,13,488,115,4,6,Sunday,1,1,12
735,2,20,420,17,4,4,Sunday,1,1,12
736,8,15,35,6,1,1,Sunday,1,1,12
737,1,16,461,14,3,2,Sunday,1,1,12
738,8,54,689,66,4,4,Sunday,1,1,12
739,6,39,708,20,4,7,Sunday,1,1,12
740,9,96,380,51,2,5,Sunday,1,1,12
741,1,37,130,47,4,6,Sunday,1,1,12
742,9,65,534,117,2,7,Sunday,1,1,12
743,3,10,320,117,1,7,Sunday,1,1,12
744,3,97,646,105,4,7,Sunday,1,1,12
745,9,69,498,59,2,2,Sunday,1,1,12
746,3,57,436,60,4,3,Sunday,1,1,12
747,1,37,81,20,3,3,Sunday,1,1,12
748,10,64,169,87,4,1,Sunday,1,1,12
749,5,90,427,62,4,6,Sunday,1,1,12
750,3,97,316,2,4,6,Sunday,1,1,12
751,3,40,366.884,81,2,1,Sunday,1,1,12
752,8,29,330,64,4,1,Sunday,1,1,12
753,9,68,186,37,4,4,Sunday,1,1,12
754,7,38,217,55,2,5,Sunday,1,1,12
755,4,37,182,65,2,4,Sunday,1,1,12
756,2,87,486,73,1,4,Sunday,1,1,12
757,3,51,190,47,4,1,Sunday,1,1,12
758,2,73,294,17,4,1,Sunday,1,1,12
759,1,35,244,49,2,5,Sunday,1,1,12
760,7,20,444,48,1,1,Sunday,1,1,12
761,4,25,121,2,2,7,Sunday,1,1,12
762,9,45,439,105,2,1,Sunday,1,1,12
763,5,38,157,55,1,7,Sunday,1,1,12
764,4,38,210,101,1,1,Sunday,1,1,12
765,4,37,512,54,1,1,Sunday,1,1,12
766,5,36,573,93,1,5,Sunday,1,1,12
767,10,20,155,36,1,5,Sunday,1,1,12
768,9,54,261,6,4,4,Sunday,1,1,12
769,8,81,222,25,3,4,Sunday,1,1,12
770,2,65,446,84,2,6,Sunday,1,1,12
771,3,58,456,107,3,6,Sunday,1,1,12
772,4,62,47,34,3,4,Sunday,1,1,12
773,1,77,116,4,4,2,Sunday,1,1,12
774,5,61,178,14,4,6,Sunday,1,1,12
775,2,85,473,112,2,3,Sunday,1,1,12
776,7,41,196,64,3,7,Sunday,1,1,12
777,5,68,577,81,1,7,Sunday,1,1,12
778,7,85,331,37,3,3,Sunday,1,1,12
779,9,73,396,4,2,2,Sunday,1,1,12
780,4,65,98,61,1,7,Sunday,1,1,12
781,1,69,555,90,4,5,Sunday,1,1,13
782,3,34,709,68,1,3,Sunday,1,1,13
783,7,97,576,36,3,1,Sunday,1,1,13
784,2,93,30,53,2,6,Sunday,1,1,13
785,10,59,278,103,2,3,Sunday,1,1,13
786,9,16,153,28,2,7,Sunday,1,1,13
787,10,15,182,54,1,2,Sunday,1,1,13
788,9,92,124,88,2,3,Sunday,1,1,13
789,8,61,50,47,3,2,Sunday,1,1,13
790,2,27,189,77,4,4,Sunday,1,1,13
791,10,21,681,79,1,7,Sunday,1,1,13
792,1,46,296,52,3,4,Sunday,1,1,13
793,4,19,705,100,4,7,Sunday,1,1,13
794,5,96,69,50,1,2,Sunday,1,1,13
795,3,91,73,12,2,5,Sunday,1,1,13
796,4,30,550,19,2,5,Sunday,1,1,13
797,4,63,674,33,4,5,Sunday,1,1,13
798,9,22,233,6,4,2,Sunday,1,1,13
799,1,75,227,86,2,2,Sunday,1,1,13
800,9,75,205,12,1,2,Sunday,1,1,13
802,7,44,441,26,2,2,Sunday,1,1,13
803,3,83,634,46,1,4,Sunday,1,1,13
804,7,41,458,49,1,6,Sunday,1,1,13
805,5,34,190,47,1,1,Sunday,1,1,13
806,6,33,220,119,1,3,Sunday,1,1,13
807,2,94,692,55,3,7,Sunday,1,1,13
808,5,48,513,81,2,2,Sunday,1,1,13
809,5,69,611,105,2,3,Sunday,1,1,13
810,8,35,478,14,2,4,Sunday,1,1,13
811,3,51,410,116,1,5,Sunday,1,1,13
812,9,48,633,17,3,2,Sunday,1,1,13
813,1,78,346,66,1,6,Sunday,1,1,13
814,7,79,601,6,2,5,Sunday,1,1,13
815,5,50,562,112,1,7,Sunday,1,1,13
816,7,41,140,109,2,6,Sunday,1,1,13
817,7,17,238,52,4,4,Sunday,1,1,13
818,2,27,248,0,2,4,Sunday,1,1,13
819,3,67,363,24,3,6,Sunday,1,1,13
820,3,10,68,54,1,5,Sunday,1,1,13
821,10,33,124,17,1,4,Sunday,1,1,13
822,4,56,286,46,2,1,Sunday,1,1,13
823,3,90,466,98,2,7,Sunday,1,1,13
824,7,72,703,61,3,2,Sunday,1,1,13
825,9,27,351,13,4,7,Sunday,1,1,13
826,7,29,264,29,2,4,Sunday,1,1,13
827,9,35,439,64,2,6,Sunday,1,1,13
828,10,48,607,100,3,1,Sunday,1,1,13
829,9,32,237,80,2,7,Sunday,1,1,13
830,3,99,590,92,3,1,Sunday,1,1,13
831,2,14,150,105,4,5,Sunday,1,1,13
832,9,23,696,73,3,1,Sunday,1,1,13
833,7,54,705,35,4,6,Sunday,1,1,13
834,1,77,667,111,2,1,Sunday,1,1,13
835,3,31,297,115,3,7,Sunday,1,1,13
836,1,42,694,74,1,6,Sunday,1,1,13
837,6,22,136,76,2,1,Sunday,1,1,13
838,6,81,294,95,1,7,Sunday,1,1,13
839,7,55,351,22,4,2,Sunday,1,1,13
840,6,82,348,60,3,7,Sunday,1,1,13
841,4,67,684,105,1,1,Sunday,1,1,14
842,10,37,499,23,1,2,Sunday,1,1,14
843,3,10,307,59,1,3,Sunday,1,1,14
844,1,24,696,53,2,1,Sunday,1,1,14
845,7,16,16,99,3,1,Sunday,1,1,14
846,4,26,312,65,2,6,Sunday,1,1,14
847,7,85,131,1,4,6,Sunday,1,1,14
848,4,64,666,91,1,6,Sunday,1,1,14
849,6,72,35,37,3,4,Sunday,1,1,14
850,6,65,672,78,1,1,Sunday,1,1,14
851,9,23,219,80,4,2,Sunday,1,1,14
852,8,86,186,23,1,6,Sunday,1,1,14
853,7,65,190,86,2,5,Sunday,1,1,14
854,9,41,351,110,2,7,Sunday,1,1,14
855,3,34,59,7,1,7,Sunday,1,1,14
856,9,33,41,119,4,3,Sunday,1,1,14
857,5,22,110,82,2,1,Sunday,1,1,14
858,6,39,546,107,2,7,Sunday,1,1,14
859,5,16,610,51,3,1,Sunday,1,1,14
860,7,22,493,55,1,6,Sunday,1,1,14
861,1,16,264,86,2,7,Sunday,1,1,14
862,1,79,710,75,4,2,Sunday,1,1,14
863,3,31,139,57,2,4,Sunday,1,1,14
864,9,68,139,110,3,3,Sunday,1,1,14
865,1,23,411,17,4,7,Sunday,1,1,14
866,4,30,347,9,1,2,Sunday,1,1,14
867,4,27,83,83,1,4,Sunday,1,1,14
868,3,57,288,30,2,4,Sunday,1,1,14
869,10,35,522,28,1,2,Sunday,1,1,14
870,6,48,98,36,3,2,Sunday,1,1,14
871,9,46,581,77,1,5,Sunday,1,1,14
872,7,71,121,71,2,4,Sunday,1,1,14
873,2,73,219,20,4,2,Sunday,1,1,14
874,2,71,677,95,1,4,Sunday,1,1,14
875,2,37,86,39,2,1,Sunday,1,1,14
876,1,20,362,96,2,6,Sunday,1,1,14
877,10,26,280,72,1,6,Sunday,1,1,14
878,10,21,558,75,1,6,Sunday,1,1,14
879,9,37,610,88,2,2,Sunday,1,1,14
880,9,97,483,37,1,7,Sunday,1,1,14
881,10,40,711,51,1,4,Sunday,1,1,14
882,3,65,421,20,3,1,Sunday,1,1,14
883,9,65,164,116,1,3,Sunday,1,1,14
884,3,38,639,47,1,7,Sunday,1,1,14
885,5,14,184,105,1,3,Sunday,1,1,14
886,4,44,560,0,3,7,Sunday,1,1,14
887,6,22,567,53,2,4,Sunday,1,1,14
888,9,54,699,76,2,1,Sunday,1,1,14
889,10,82,27,83,4,3,Sunday,1,1,14
890,4,40,690,9,2,4,Sunday,1,1,14
891,4,96,163,32,2,1,Sunday,1,1,14
892,8,25,274,87,3,3,Sunday,1,1,14
893,10,63,708,83,3,2,Sunday,1,1,14
894,6,93,269,16,4,3,Sunday,1,1,14
895,10,56,434,50,2,6,Sunday,1,1,14
896,9,17,585,23,1,1,Sunday,1,1,14
897,7,57,532,112,3,7,Sunday,1,1,14
898,5,90,99,119,3,7,Sunday,1,1,14
899,3,73,626,61,4,4,Sunday,1,1,14
900,7,59,590,38,2,3,Sunday,1,1,14
902,7,52,402,49,1,4,Sunday,1,1,15
903,3,88,354,111,1,5,Sunday,1,1,15
904,1,97,668,50,2,5,Sunday,1,1,15
905,10,78,460,77,2,1,Sunday,1,1,15
906,7,62,301,2,4,6,Sunday,1,1,15
907,9,56,163,102,4,7,Sunday,1,1,15
908,6,47,681,64,1,2,Sunday,1,1,15
909,2,66,373,101,2,1,Sunday,1,1,15
910,9,18,484,39,2,4,Sunday,1,1,15
911,3,98,442,0,3,6,Sunday,1,1,15
912,6,24,154,16,3,2,Sunday,1,1,15
913,9,36,498,39,4,2,Sunday,1,1,15
914,4,68,304,60,2,1,Sunday,1,1,15
915,10,54,598,46,1,1,Sunday,1,1,15
916,6,15,213,85,1,4,Sunday,1,1,15
917,4,48,21,36,3,5,Sunday,1,1,15
918,9,25,573,90,4,1,Sunday,1,1,15
919,5,60,491,15,2,7,Sunday,1,1,15
920,8,38,265,67,4,7,Sunday,1,1,15
921,5,91,267,103,1,1,Sunday,1,1,15
922,10,10,34,32,2,6,Sunday,1,1,15
923,6,22,456,119,4,4,Sunday,1,1,15
924,6,15,266,79,3,7,Sunday,1,1,15
925,10,29,612,29,4,1,Sunday,1,1,15
926,4,91,51,69,1,5,Sunday,1,1,15
927,8,80,134,56,1,4,Sunday,1,1,15
928,9,46,486,23,4,1,Sunday,1,1,15
929,3,89,595,34,4,2,Sunday,1,1,15
930,5,87,205,82,2,4,Sunday,1,1,15
931,5,87,199,57,4,4,Sunday,1,1,15
932,2,13,556,27,3,7,Sunday,1,1,15
933,8,23,218,84,2,4,Sunday,1,1,15
934,3,74,645,13,2,1,Sunday,1,1,15
935,5,65,522,99,2,6,Sunday,1,1,15
936,3,42,676,77,1,7,Sunday,1,1,15
937,9,81,538,93,2,6,Sunday,1,1,15
938,6,29,199,36,4,3,Sunday,1,1,15
939,3,15,475,117,2,6,Sunday,1,1,15
940,5,10,40,44,4,6,Sunday,1,1,15
941,4,18,232,49,3,7,Sunday,1,1,15
942,8,64,698,80,2,2,Sunday,1,1,15
943,10,41,459,112,3,5,Sunday,1,1,15
944,7,27,49,81,4,1,Sunday,1,1,15
945,1,46,73,32,3,5,Sunday,1,1,15
946,1,72,126,30,2,5,Sunday,1,1,15
947,7,28,88,89,1,2,Sunday,1,1,15
948,3,14,16,107,1,1,Sunday,1,1,15
949,8,65,243,87,2,1,Sunday,1,1,15
950,3,21,357,102,2,2,Sunday,1,1,15
951,10,74,391,96,1,4,Sunday,1,1,15
952,8,79,171,112,4,3,Sunday,1,1,15
953,7,90,155,72,4,4,Sunday,1,1,15
954,3,17,43,108,4,6,Sunday,1,1,15
955,2,14,483,88,2,5,Sunday,1,1,15
956,5,37,296,104,3,2,Sunday,1,1,15
957,4,88,373,94,4,3,Sunday,1,1,15
958,6,69,398,117,1,4,Sunday,1,1,15
959,4,97,231,87,3,3,Sunday,1,1,15
960,10,99,261,69,2,2,Sunday,1,1,15
961,3,81,350,94,4,7,Sunday,1,1,16
962,9,89,41,58,3,6,Sunday,1,1,16
963,8,80,56,80,4,7,Sunday,1,1,16
964,3,26,166,89,4,7,Sunday,1,1,16
965,8,60,356,100,3,6,Sunday,1,1,16
966,6,64,401,76,1,6,Sunday,1,1,16
967,2,73,561,68,1,1,Sunday,1,1,16
968,4,40,352,7,1,5,Sunday,1,1,16
969,5,68,237,88,4,5,Sunday,1,1,16
970,6,80,151,58,4,7,Sunday,1,1,16
971,6,60,130,24,4,3,Sunday,1,1,16
972,4,76,168,32,3,3,Sunday,1,1,16
973,6,27,589,74,3,5,Sunday,1,1,16
974,9,36,233,14,4,7,Sunday,1,1,16
975,9,90,158,12,4,2,Sunday,1,1,16
976,1,41,650,52,2,7,Sunday,1,1,16
977,1,84,611,30,1,6,Sunday,1,1,16
978,9,85,530,85,1,4,Sunday,1,1,16
979,7,55,365,59,1,2,Sunday,1,1,16
980,2,45,334,22,4,3,Sunday,1,1,16
981,8,85,472,1,3,4,Sunday,1,1,16
982,2,21,354,44,2,6,Sunday,1,1,16
983,10,68,426,98,4,7,Sunday,1,1,16
984,6,93,280,69,1,7,Sunday,1,1,16
985,5,51,620,10,4,2,Sunday,1,1,16
986,6,76,493,54,3,6,Sunday,1,1,16
987,2,40,704,5,1,4,Sunday,1,1,16
988,9,14,462,116,2,1,Sunday,1,1,16
989,4,93,574,97,3,3,Sunday,1,1,16
990,10,56,323,26,3,6,Sunday,1,1,16
991,9,51,718,45,4,7,Sunday,1,1,16
992,2,10,347,46,2,2,Sunday,1,1,16
993,4,65,661,13,3,7,Sunday,1,1,16
994,5,20,417,68,2,4,Sunday,1,1,16
995,2,50,57,6,1,4,Sunday,1,1,16
996,8,45,260,78,1,5,Sunday,1,1,16
997,3,40,157,106,3,5,Sunday,1,1,16
998,4,72,66,19,1,2,Sunday,1,1,16
999,2,97,80,24,1,2,Sunday,1,1,16
1000,9,72,105,75,2,1,Sunday,1,1,16
1002,7,66,692,44,4,4,Sunday,1,1,16
1003,4,11,116,48,3,5,Sunday,1,1,16
1004,8,38,560,73,4,6,Sunday,1,1,16
1005,9,68,353,69,2,4,Sunday,1,1,16
1006,2,50,602,48,3,7,Sunday,1,1,16
1007,6,95,143,19,2,5,Sunday,1,1,16
1008,5,50,278,38,2,4,Sunday,1,1,16
1009,6,20,311,99,1,6,Sunday,1,1,16
1010,3,93,448,97,1,2,Sunday,1,1,16
1011,8,48,564,50,2,7,Sunday,1,1,16
1012,3,88,597,41,3,4,Sunday,1,1,16
1013,5,90,648,86,4,6,Sunday,1,1,16
1014,8,13,193,36,1,3,Sunday,1,1,16
1015,1,40,557,116,4,2,Sunday,1,1,16
1016,9,39,374,79,4,4,Sunday,1,1,16
1017,8,70,698,97,2,4,Sunday,1,1,16
1018,9,78,623,97,2,2,Sunday,1,1,16
1019,6,29,40,114,3,7,Sunday,1,1,16
1020,10,82,203,20,4,5,Sunday,1,1,16
1021,4,23,419,25,3,3,Sunday,1,1,17
1022,10,53,677,70,3,1,Sunday,1,1,17
1023,2,27,46,44,1,6,Sunday,1,1,17
1024,4,58,677,0,1,7,Sunday,1,1,17
1025,4,90,407,78,2,7,Sunday,1,1,17
1026,7,90,273,65,2,2,Sunday,1,1,17
1027,4,67,425,98,1,6,Sunday,1,1,17
1028,5,79,697,72,2,2,Sunday,1,1,17
1029,10,30,493,81,2,5,Sunday,1,1,17
1030,6,63,259,73,1,3,Sunday,1,1,17
1031,9,51,357,119,1,4,Sunday,1,1,17
1032,2,19,633,87,4,2,Sunday,1,1,17
1033,4,54,692,15,3,2,Sunday,1,1,17
1034,2,64,25,6,4,6,Sunday,1,1,17
1035,6,30,56,6,3,4,Sunday,1,1,17
1036,2,74,463,41,2,4,Sunday,1,1,17
1037,6,50,344,104,4,4,Sunday,1,1,17
1038,4,77,133,103,3,4,Sunday,1,1,17
1039,6,61,451,65,4,1,Sunday,1,1,17
1040,4,15,94,47,4,3,Sunday,1,1,17
1041,7,34,343,4,3,7,Sunday,1,1,17
1042,7,74,224,106,3,5,Sunday,1,1,17
1043,6,44,187,33,4,7,Sunday,1,1,17
1044,7,12,116,43,3,6,Sunday,1,1,17
1045,9,49,528,9,1,6,Sunday,1,1,17
1046,9,73,234,69,2,6,Sunday,1,1,17
1047,7,97,89,21,2,6,Sunday,1,1,17
1048,7,96,69,111,1,5,Sunday,1,1,17
1049,1,99,483,6,4,1,Sunday,1,1,17
1050,1,78,177,23,3,7,Sunday,1,1,17
1051,4,43,366.884,109,2,6,Sunday,1,1,17
1052,6,61,373,70,1,1,Sunday,1,1,17
1053,3,87,289,29,3,1,Sunday,1,1,17
1054,3,33,475,37,3,4,Sunday,1,1,17
1055,7,47,689,80,2,2,Sunday,1,1,17
1056,2,62,171,94,4,7,Sunday,1,1,17
1057,7,65,204,53,3,2,Sunday,1,1,17
1058,1,26,33,16,1,1,Sunday,1,1,17
1059,4,24,131,56,4,2,Sunday,1,1,17
1060,7,23,135,25,3,2,Sunday,1,1,17
1061,10,70,101,50,1,5,Sunday,1,1,17
1062,2,74,474,33,4,2,Sunday,1,1,17
1063,10,55,33,109,2,7,Sunday,1,1,17
1064,4,23,547,109,2,4,Sunday,1,1,17
1065,4,46,569,89,3,5,Sunday,1,1,17
1066,9,85,594,74,3,4,Sunday,1,1,17
1067,8,41,386,93,4,5,Sunday,1,1,17
1068,10,11,305,94,1,5,Sunday,1,1,17
1069,9,27,85,59,3,7,Sunday,1,1,17
1070,1,25,392,57,2,4,Sunday,1,1,17
1071,5,98,321,101,1,2,Sunday,1,1,17
1072,2,99,72,69,3,4,Sunday,1,1,17
1073,5,14,637,103,4,3,Sunday,1,1,17
1074,6,25,438,50,3,3,Sunday,1,1,17
1075,1,89,167,11,1,1,Sunday,1,1,17
1076,1,20,43,68,4,7,Sunday,1,1,17
1077,5,17,664,97,4,7,Sunday,1,1,17
1078,10,76,368,75,4,3,Sunday,1,1,17
1079,8,62,491,110,3,7,Sunday,1,1,17
1080,10,69,26,46,4,1,Sunday,1,1,17
1081,5,89,573,27,4,5,Sunday,1,1,18
1082,6,16,54,7,1,5,Sunday,1,1,18
1083,10,11,190,90,1,3,Sunday,1,1,18
1084,3,40,140,14,4,5,Sunday,1,1,18
1085,10,20,441,77,2,1,Sunday,1,1,18
1086,4,84,192,47,3,3,Sunday,1,1,18
1087,9,74,314,99,2,3,Sunday,1,1,18
1088,2,70,373,55,3,2,Sunday,1,1,18
1089,10,66,619,107,4,7,Sunday,1,1,18
1090,8,42,90,1,2,6,Sunday,1,1,18
1091,8,21,637,29,2,7,Sunday,1,1,18
1092,10,83,106,5,4,4,Sunday,1,1,18
1093,7,64,582,71,3,7,Sunday,1,1,18
1094,1,52,67,53,4,5,Sunday,1,1,18
1095,10,77,189,52,4,6,Sunday,1,1,18
1096,1,14,423,94,2,4,Sunday,1,1,18
1097,3,72,476,110,1,5,Sunday,1,1,18
1098,5,94,607,117,2,4,Sunday,1,1,18
1099,3,27,574,84,4,5,Sunday,1,1,18
1100,10,91,654,1,4,7,Sunday,1,1,18
1102,7,59,166,82,1,6,Sunday,1,1,18
1103,6,29,59,76,3,4,Sunday,1,1,18
1104,1,62,106,0,3,6,Sunday,1,1,18
1105,9,29,116,55,2,5,Sunday,1,1,18
1106,1,63,519,110,2,4,Sunday,1,1,18
1107,4,37,566,64,3,5,Sunday,1,1,18
1108,2,86,200,19,3,5,Sunday,1,1,18
1109,10,44,332,107,1,2,Sunday,1,1,18
1110,3,27,351,3,2,5,Sunday,1,1,18
1111,9,42,380,30,2,7,Sunday,1,1,18
1112,8,46,322,19,4,7,Sunday,1,1,18
1113,8,18,626,108,4,6,Sunday,1,1,18
1114,8,35,216,99,4,6,Sunday,1,1,18
1115,6,10,485,35,3,2,Sunday,1,1,18
